"cost_level","ADM_RATE","SATMTMID","LOCALE","region","GRAD_DEBT_MDN","C150_4","SATVRMID","PFTFAC","md_earn_wne_p8","UGDS","COSTT4_A","ROI","AVG_INC","Major_Cluster"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Far West",12828.0,0.4732235186873289,523.5020210185934,0.2887,29100.0,2832.0,11431.0,2.54570903682967,24903.73847,"Specialized"
"High",0.9286,531.1777777777778,"City:Midsize","Far West",9500.0,0.4732235186873289,523.5020210185934,0.2927,22700.0,402.0,28520.0,0.795932678821879,17062.39171,"Specialized"
"Low",0.7837,555.0,"City:Small","Far West",18559.0,0.729,560.0,0.6366,39000.0,13685.0,19610.0,1.98878123406425,73040.5346,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Far West",7125.0,0.4732235186873289,523.5020210185934,0.2419,28500.0,3423.0,11058.0,2.57731958762887,28211.49753,"Specialized"
"High",0.5341,665.0,"City:Small","Far West",15000.0,0.8556,680.0,0.7023,37900.0,1578.0,50690.0,0.747681988557901,43345.47677142704,"Comprehensive"
"High",0.4767,531.1777777777778,"Suburb:Large","Far West",24100.0,0.8027,523.5020210185934,0.8722,35900.0,2229.0,40721.0,0.881608997814396,80951.15089,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Far West",11822.5,0.4732235186873289,523.5020210185934,0.3681,28100.0,2661.0,11617.0,2.41886889902729,28105.85076,"Specialized"
"High",0.6974,520.0,"Town:Distant","Southeast",27000.0,0.4885,515.0,0.7952,43500.0,541.0,32011.0,1.35890787541783,60386.56967,"Comprehensive"
"Low",0.6563,500.0,"Rural:Fringe","Southeast",11000.0,0.4222,575.0,0.9286,23600.0,189.0,20308.0,1.16210360449084,45912.35665,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"NA","Southeast",31250.0,0.1243,523.5020210185934,0.2298,39400.0,4102.0,16385.0,2.40463838877022,30007.87969,"Professional"
"High",0.5794,445.0,"Rural:Fringe","Southeast",27686.5,0.48,455.0,0.625,35700.0,783.0,35601.0,1.00278082076346,61871.77112,"Comprehensive"
"Low",0.6864,477.0,"Town:Remote","Southeast",21000.0,0.2846,485.0,0.5103,25700.0,1804.0,14830.0,1.7329737019555,32916.64832,"Professional"
"High",0.5682,505.0,"City:Small","Southeast",23000.0,0.5199,495.0,0.7458,37600.0,999.0,34118.0,1.10205756492174,60293.51383,"Comprehensive"
"Low",0.5162,468.0,"Town:Remote","Southeast",19018.5,0.338,491.0,0.9918,27800.0,2573.0,16196.0,1.71647320326006,47620.08053,"Comprehensive"
"High",0.5296,475.0,"Town:Remote","Southeast",25000.0,0.4312,460.0,1.0,32500.0,760.0,30588.0,1.06250817313979,53901.37393,"Comprehensive"
"Low",0.5683,475.0,"Town:Distant","Southeast",22901.0,0.3354,450.0,0.5757,29400.0,4145.0,14471.0,2.03164950590837,50306.21158,"Comprehensive"
"Low",0.821,395.0,"Town:Remote","Southeast",27000.0,0.3367,395.0,0.6071,28900.0,1547.0,17081.0,1.69193841110005,40066.31405,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Southeast",23472.5,0.4732235186873289,523.5020210185934,0.5122,16500.0,852.0,16316.0,1.01127727384163,12375.60967,"Specialized"
"Low",0.8132,500.0,"City:Small","Southeast",21422.0,0.4452,505.0,0.6658,31100.0,9506.0,15433.0,2.01516231452083,53672.03102,"Comprehensive"
"Low",0.7265,531.1777777777778,"City:Small","Southeast",18765.904755244756,0.4732235186873289,523.5020210185934,0.4922533516483511,24400.0,97.0,11040.0,2.21014492753623,21114.0725,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Southeast",24443.5,0.4732235186873289,523.5020210185934,0.7778,14500.0,189.0,19641.0,0.738251616516471,11254.11722,"Specialized"
"High",0.4563,485.0,"City:Small","Southeast",21000.0,0.402,510.0,0.275,32300.0,462.0,26752.0,1.20738636363636,55011.14105,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Small","Southeast",16394.5,0.3491,523.5020210185934,0.3383,24700.0,3750.0,9401.0,2.62738006595043,27106.90996,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Town:Distant","Southeast",21000.0,0.2752,523.5020210185934,0.4059,38700.0,1483.0,13418.0,2.8841854225667,78644.74246,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Rural:Distant","Southeast",23748.0,0.1356,523.5020210185934,0.381,23600.0,568.0,22473.0,1.05014906777021,26634.40402,"Professional"
"Low",0.8775,500.0,"Town:Fringe","Southeast",21500.0,0.4627,510.0,0.4452,36200.0,3836.0,16179.0,2.23746832313493,69935.14509,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Southeast",18765.904755244756,0.4732235186873289,523.5020210185934,0.5211,22700.0,1933.0,5967.0,3.80425674543322,20378.77712,"Specialized"
"Low",1.0,433.0,"Suburb:Midsize","Southeast",23375.0,0.2843,420.0,0.625,27000.0,2352.0,12501.0,2.15982721382289,37904.04272,"Comprehensive"
"Low",0.747,460.0,"Rural:Fringe","Southeast",23000.0,0.4663,475.0,0.5982,30800.0,2520.0,16033.0,1.92103785941496,57674.65834,"Comprehensive"
"Low",0.5213,490.0,"Rural:Fringe","Southeast",21000.0,0.2921,460.0,0.7714,38700.0,1171.0,14561.0,2.65778449282329,78644.74246,"Comprehensive"
"High",0.7808,495.0,"Town:Remote","Southeast",23816.0,0.5537,465.0,0.5923,35100.0,1349.0,36726.0,0.955726188531286,69031.52379,"Comprehensive"
"High",0.6571039413845394,531.1777777777778,"City:Small","Southeast",18000.0,0.4732235186873289,523.5020210185934,0.4922533516483511,15700.0,94.0,26554.0,0.591248022896739,11223.35409,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Southeast",11496.0,0.4732235186873289,523.5020210185934,0.6,18200.0,232.0,18436.0,0.98719895855934,22393.20301,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Southeast",11559.0,0.4732235186873289,523.5020210185934,0.4922533516483511,19200.0,205.0,21500.0,0.893023255813953,32318.6083,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Southeast",18765.904755244756,0.4732235186873289,523.5020210185934,0.3085,22200.0,2535.0,7805.0,2.84433055733504,26557.85293,"Specialized"
"Low",0.8702,530.0,"City:Small","Southeast",21000.0,0.574,510.0,0.7231,38700.0,22189.0,15946.0,2.42694092562398,78644.74246,"Comprehensive"
"High",0.716,520.0,"City:Small","Southeast",25000.0,0.6211,515.0,0.9667,40000.0,933.0,35678.0,1.12113907730254,78066.3387,"Comprehensive"
"High",0.8185,531.1777777777778,"City:Large","Great Lakes",31875.0,0.4038,523.5020210185934,0.4521,34500.0,2063.0,28339.0,1.21740357810791,48253.76881,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Midsize","Great Lakes",14000.0,0.3493,523.5020210185934,0.273,32500.0,13384.0,10972.0,2.96208530805687,40237.53341,"Specialized"
"High",0.7057,600.0,"City:Small","Great Lakes",24912.0,0.7577,625.0,0.9291,33300.0,1306.0,44174.0,0.753837098745869,43345.47677142704,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Small","Great Lakes",8000.0,0.4732235186873289,523.5020210185934,0.2202,29000.0,3263.0,11996.0,2.41747249083028,31478.74534,"Specialized"
"High",0.4764,580.0,"Suburb:Large","Great Lakes",28438.0,0.456,520.0,0.2436,45400.0,3004.0,36121.0,1.2568865756762,50727.83786,"Comprehensive"
"High",0.8114,531.1777777777778,"City:Small","Great Lakes",25000.0,0.5719,523.5020210185934,0.9918,38300.0,3142.0,33988.0,1.1268683064611,84098.63275,"Comprehensive"
"High",0.6946,531.1777777777778,"Suburb:Midsize","Great Lakes",25000.0,0.5868,523.5020210185934,0.476,40700.0,2920.0,40868.0,0.995889204267397,92192.93386,"Comprehensive"
"High",0.6574,500.0,"Suburb:Large","Great Lakes",25000.0,0.5829,490.0,0.9803,38700.0,4340.0,33511.0,1.15484467786697,62569.86452,"Comprehensive"
"High",0.719,531.1777777777778,"City:Midsize","Great Lakes",24793.0,0.5089,523.5020210185934,0.4215,40300.0,1867.0,32699.0,1.23245359185296,67945.56251,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Midsize","Great Lakes",8374.0,0.4732235186873289,523.5020210185934,0.407,32700.0,8134.0,10277.0,3.1818624112095,39388.27164,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Midsize","Great Lakes",10260.0,0.4732235186873289,523.5020210185934,0.9964,28300.0,8273.0,11154.0,2.53720638336023,27171.42122,"Specialized"
"High",0.814,531.1777777777778,"Suburb:Large","Great Lakes",12500.0,0.2828,523.5020210185934,0.1687,35100.0,885.0,26204.0,1.33949015417494,26162.33494,"Professional"
"High",0.962,531.1777777777778,"NA","Great Lakes",41500.0,0.3333,523.5020210185934,0.4922533516483511,42400.0,236.0,30183.0,1.40476427127853,31997.28278,"Professional"
"High",0.8213,490.0,"Rural:Fringe","Great Lakes",24417.0,0.4239,460.0,0.1364,37900.0,2587.0,30774.0,1.23155910833821,53539.88257,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Rural:Distant","Great Lakes",7000.0,0.4732235186873289,523.5020210185934,0.5166,32100.0,2344.0,11756.0,2.73052058523307,41098.3956,"Specialized"
"High",0.527,531.1777777777778,"City:Small","Great Lakes",25000.0,0.7744,523.5020210185934,0.8109,35800.0,1445.0,45869.0,0.780483550982145,99717.29638,"Comprehensive"
"Low",0.7535,470.0,"Town:Fringe","Great Lakes",18750.0,0.5279,510.0,0.7077,27500.0,818.0,22110.0,1.24378109452736,56408.0703,"Professional"
"High",0.8193,531.1777777777778,"City:Small","Great Lakes",25875.0,0.5229,523.5020210185934,0.9474,37500.0,1879.0,30321.0,1.23676659740774,61358.58546,"Comprehensive"
"High",0.5684,590.0,"City:Large","Great Lakes",24125.0,0.8141,575.0,0.5594,52300.0,8195.0,43201.0,1.21062012453415,118100.8866,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Great Lakes",8509.5,0.4732235186873289,523.5020210185934,0.4099,30000.0,2860.0,11686.0,2.56717439671402,36036.64038,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Great Lakes",12250.0,0.4732235186873289,523.5020210185934,0.4645,28300.0,19055.0,12086.0,2.34155220916763,30465.60249,"Specialized"
"High",0.6103,531.1777777777778,"City:Large","Great Lakes",27000.0,0.5706,523.5020210185934,0.3445,30000.0,724.0,38873.0,0.77174388392972,69641.63981,"Specialized"
"High",0.6398,665.0,"City:Large","Great Lakes",25000.0,0.5675,600.0,0.5451,61000.0,2310.0,42662.0,1.42984388917538,81677.90514,"Professional"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Great Lakes",9406.0,0.4732235186873289,523.5020210185934,0.4781,32000.0,3671.0,12758.0,2.50823013011444,38992.91892,"Specialized"
"High",0.5343,531.1777777777778,"City:Large","Great Lakes",27500.0,0.4625,523.5020210185934,0.9067,37900.0,1026.0,29396.0,1.28929106000816,51217.83041,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Great Lakes",8500.0,0.4732235186873289,523.5020210185934,1.0,24100.0,1239.0,11254.0,2.14146081393282,31601.18961,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Great Lakes",9750.0,0.4732235186873289,523.5020210185934,0.9855,31800.0,3650.0,12261.0,2.59358942989968,33509.88579,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Midsize","Great Lakes",11592.0,0.4732235186873289,523.5020210185934,0.3257,32800.0,7280.0,11962.0,2.74201638521986,37831.07732,"Specialized"
"High",0.5401,531.1777777777778,"Rural:Remote","Great Lakes",10250.0,0.8152,523.5020210185934,0.4423,22800.0,418.0,23698.0,0.962106506878218,48667.67313,"Professional"
"High",0.7283,496.0,"Town:Remote","Great Lakes",23000.0,0.478,507.0,0.7541,29300.0,519.0,35494.0,0.825491632388573,69429.18628,"Comprehensive"
"High",0.7507,535.0,"Town:Distant","Great Lakes",25000.0,0.7011,575.0,0.7033,39900.0,969.0,37351.0,1.06824449144601,71580.64264,"Comprehensive"
"High",0.8048,531.1777777777778,"Suburb:Midsize","Great Lakes",25000.0,0.7024,523.5020210185934,0.7939,39500.0,2130.0,37058.0,1.0658967024664,99045.81672,"Comprehensive"
"High",0.5966,405.0,"Town:Distant","Great Lakes",25389.0,0.4242,390.0,0.3158,36300.0,317.0,30125.0,1.20497925311203,45168.29143,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Rural:Distant","Great Lakes",7100.0,0.4732235186873289,523.5020210185934,0.7692,29500.0,1422.0,11203.0,2.63322324377399,37640.68147,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Great Lakes",24071.5,0.1416,523.5020210185934,0.1596,21000.0,1089.0,21760.0,0.965073529411765,20576.55441,"Professional"
"Low",0.9939,531.1777777777778,"City:Midsize","Great Lakes",10571.0,0.4732235186873289,523.5020210185934,0.453,30800.0,12473.0,12076.0,2.55051341503809,52275.148,"Specialized"
"High",0.7789,531.1777777777778,"City:Small","Great Lakes",25572.5,0.474,523.5020210185934,1.0,37300.0,2154.0,30593.0,1.21923315791194,68043.12688,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Great Lakes",13060.0,0.4732235186873289,523.5020210185934,0.4582,31400.0,5054.0,12203.0,2.57313775301155,41790.25856,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Great Lakes",13000.0,0.4732235186873289,523.5020210185934,0.2117,33500.0,5955.0,11614.0,2.88444980196315,39502.67615,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Great Lakes",12558.0,0.4732235186873289,523.5020210185934,0.3048,30100.0,5122.0,11541.0,2.6080928862317,42304.82928,"Specialized"
"Low",0.8162,505.0,"Town:Distant","Great Lakes",21814.0,0.5385,480.0,0.8175,38200.0,9973.0,15188.0,2.51514353436924,77082.90963,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Rural:Distant","Great Lakes",8000.0,0.4732235186873289,523.5020210185934,0.4022,28500.0,3169.0,12057.0,2.36377208260761,36543.54108,"Specialized"
"Low",0.7591,531.1777777777778,"City:Small","Great Lakes",21103.0,0.651,523.5020210185934,0.8075,39900.0,10474.0,16390.0,2.43441122635754,80101.63959,"Comprehensive"
"Low",0.8532,531.1777777777778,"City:Midsize","Great Lakes",20500.0,0.5454,523.5020210185934,0.6737,36100.0,6109.0,14914.0,2.42054445487461,62140.94919,"Comprehensive"
"Low",0.779,531.1777777777778,"City:Small","Great Lakes",21932.0,0.6809,523.5020210185934,0.8054,40400.0,8837.0,16721.0,2.41612343759345,86364.35447,"Comprehensive"
"High",0.6509,500.0,"City:Large","Great Lakes",22250.0,0.6333,460.0,0.9104,35000.0,973.0,31487.0,1.11156985422555,71687.96078,"Comprehensive"
"Low",0.8381,531.1777777777778,"City:Small","Great Lakes",22000.0,0.5022,523.5020210185934,0.6551,37500.0,10808.0,16356.0,2.2927366104182,71353.64498,"Comprehensive"
"Low",0.8272,531.1777777777778,"Suburb:Midsize","Great Lakes",21885.0,0.2771,523.5020210185934,0.6441,33600.0,4506.0,17137.0,1.96066989554765,56473.58694,"Comprehensive"
"Low",0.9957,531.1777777777778,"City:Midsize","Great Lakes",19623.0,0.5903,523.5020210185934,0.1314,37900.0,3201.0,19960.0,1.89879759519038,25851.09245,"Professional"
"Low",0.886,531.1777777777778,"Town:Distant","Great Lakes",23750.0,0.525,523.5020210185934,0.7028,39800.0,8169.0,16980.0,2.34393404004711,74840.23648,"Professional"
"Low",0.8912,531.1777777777778,"Suburb:Midsize","Great Lakes",21995.5,0.4375,523.5020210185934,0.7222,30900.0,2558.0,16736.0,1.84631931166348,54553.33154,"Comprehensive"
"Low",0.6647,680.0,"City:Midsize","Great Lakes",21036.0,0.8195,600.0,0.7721,48200.0,28737.0,21209.0,2.2726201141025,99423.42719,"Comprehensive"
"Low",0.9004,531.1777777777778,"City:Large","Great Lakes",23951.5,0.404,523.5020210185934,0.6613,38100.0,23193.0,19020.0,2.00315457413249,65141.081,"Comprehensive"
"Low",0.9557,531.1777777777778,"Town:Distant","Great Lakes",22034.0,0.5246,523.5020210185934,0.7866,40600.0,7369.0,15000.0,2.70666666666667,74782.61557,"Comprehensive"
"Low",0.8978,531.1777777777778,"Town:Distant","Great Lakes",22211.5,0.5084,523.5020210185934,0.6783,36000.0,6184.0,15754.0,2.28513393423892,74002.36573,"Comprehensive"
"Low",0.787,531.1777777777778,"Town:Distant","Great Lakes",21937.5,0.6121,523.5020210185934,0.7965,35800.0,8986.0,15380.0,2.32769830949285,71487.68093,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Rocky Mountains",18765.904755244756,0.4732235186873289,523.5020210185934,0.6089,31200.0,3025.0,11894.0,2.6231713468976,37922.78121,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Rocky Mountains",8095.0,0.4732235186873289,523.5020210185934,0.9655,24300.0,1426.0,8828.0,2.75260534662438,32785.55798,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Rocky Mountains",10000.0,0.4732235186873289,523.5020210185934,0.4944,24300.0,796.0,12267.0,1.98092443140132,37332.3364,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Small","Rocky Mountains",6750.0,0.4732235186873289,523.5020210185934,0.3056,31200.0,3692.0,9553.0,3.26598974144248,37149.80839,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Rocky Mountains",11500.0,0.4732235186873289,523.5020210185934,0.4939,27800.0,1805.0,10148.0,2.73945605045329,39603.38861,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Rocky Mountains",8278.5,0.4732235186873289,523.5020210185934,0.9394,28800.0,2005.0,10551.0,2.72959909013364,39138.40124,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Rocky Mountains",6750.0,0.4732235186873289,523.5020210185934,0.2913,30500.0,2928.0,10433.0,2.92341608358095,38161.05198,"Specialized"
"Low",0.9539,550.0,"Town:Remote","Rocky Mountains",18750.0,0.5318,545.0,0.9213,42000.0,9993.0,16576.0,2.53378378378378,65361.0882,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Other",18765.904755244756,0.4732235186873289,523.5020210185934,0.6829,16800.0,2091.0,5040.0,3.33333333333333,17639.94487,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Other",18765.904755244756,0.4732235186873289,523.5020210185934,0.5136,20700.0,1950.0,10316.0,2.00659170221016,21474.93797,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Other",18765.904755244756,0.2273,523.5020210185934,0.5069,26200.0,3317.0,22716.0,1.15337207254798,37658.50789,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","Other",18765.904755244756,0.1724,523.5020210185934,0.4154,16100.0,1028.0,7637.0,2.10815765352887,20180.42384,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Other",4000.0,0.2379,523.5020210185934,0.1927,18200.0,1199.0,14510.0,1.25430737422467,13783.0751,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Other",4000.0,0.1821,523.5020210185934,0.2308,18200.0,1103.0,14548.0,1.25103106956283,13783.0751,"Professional"
"Low",0.8279,531.1777777777778,"Suburb:Midsize","Other",11050.0,0.3521,523.5020210185934,0.5435,17900.0,1139.0,13112.0,1.36516168395363,22429.61115,"Professional"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Other",4700.0,0.3918,523.5020210185934,0.3966,17700.0,1370.0,9369.0,1.88920909382004,21511.30395,"Professional"
"Low",0.4734,531.1777777777778,"Suburb:Large","Other",5500.0,0.2645,523.5020210185934,1.0,17400.0,1851.0,10829.0,1.60679656477976,15140.70002,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Other",18765.904755244756,0.1429,523.5020210185934,0.1318,19900.0,1585.0,9409.0,2.1149962801573,12349.83895,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Other",8500.0,0.1943,523.5020210185934,0.2258,17300.0,1762.0,7845.0,2.20522625876354,12683.85595,"Professional"
"Low",0.6571039413845394,531.1777777777778,"City:Midsize","Other",8500.0,0.1364,523.5020210185934,0.175,17300.0,841.0,8305.0,2.08308248043347,12683.85595,"Professional"
"Low",0.3725,531.1777777777778,"Suburb:Small","Other",10716.0,0.1961,523.5020210185934,0.1857,16600.0,580.0,9381.0,1.76953416480119,20569.20562,"Professional"
"Low",0.7311,531.1777777777778,"City:Midsize","Other",10716.0,0.3064,523.5020210185934,0.4767,16600.0,6235.0,10076.0,1.64747915839619,20569.20562,"Comprehensive"
